source_system,client_id,snapshot_ts,po_internal_id,po_number,vendor_id,inbound_shipment_number,inbound_shipment_status,item_internal_id,quantity_inbound,expected_shipping_date,actual_shipping_date,expected_delivery_date,actual_delivery_date,available_for_sale_date,location_id
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12571,100,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12534,100,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,11960,200,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,11954,48,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12531,20,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12530,50,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,11943,400,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12533,50,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12538,10,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,10020,300,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,11906,300,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,12090,30,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9936,90,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,4400,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10383,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9955,300,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9952,300,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,12483,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,12368,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10063,450,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10056,500,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10054,250,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10055,300,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10027,120,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10000,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10008,450,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10012,360,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,6759,1000,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9690,300,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,12259,100,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,12346,100,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10065,90,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9973,120,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10077,500,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10078,250,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,10076,350,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,287443,ME-201,9866,INBSHIP192,En tránsito,9947,150,30/05/2026,,10/07/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,267147,ME-180,9866,INBSHIP182,En tránsito,8544,230,28/05/2026,,19/06/2026,,15/08/2026,
netsuite,vonderk,2026-07-22 09:54,267147,ME-180,9866,INBSHIP182,En tránsito,8538,230,28/05/2026,,19/06/2026,,15/08/2026,
netsuite,vonderk,2026-07-22 09:54,267147,ME-180,9866,INBSHIP182,En tránsito,8534,220,28/05/2026,,19/06/2026,,15/08/2026,
netsuite,vonderk,2026-07-22 09:54,267147,ME-180,9866,INBSHIP182,En tránsito,8532,100,28/05/2026,,19/06/2026,,15/08/2026,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12430,50,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12435,20,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12431,40,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12432,40,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12433,40,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12434,30,,,,,,
netsuite,vonderk,2026-07-22 09:54,269641,ME-182,9866,INBSHIP178,Para enviar,12429,40,,,,,,
