"source_system;client_id;snapshot_ts;item_internal_id;item_name;location;subsidiary;stock_status;quantity_on_hand;quantity_available;average_cost"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;4;4;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;198;198;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9737;VK-INVISIBLE-12W-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado Otros;1;1;33387.79234694"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Dañado;6;6;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Dañado;2;2;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Dañado;86;86;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Dañado;11;11;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;62;62;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;116;116;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;56;56;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;91;91;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;139;139;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9738;VK-INVISIBLE-12W-NG-2700K-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;32879.84731579"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Good;5;5;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Dañado;3;3;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Dañado;86;86;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Dañado;2;2;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;7;7;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Producción Mentrau;MENTRAU;Buen estado PT;5;5;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;61;61;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;15;15;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;314;314;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;345;345;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;9;9;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;85;85;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;85;85;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9739;VK-INVISIBLE-12W-NG-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;31541.24592664"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;14;14;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;38;38;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;104;104;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;26;26;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;66;66;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;220;220;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;258;258;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9740;VK-INVISIBLE-12W-NG-3000K-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;31291.06580468"
"netsuite;vonderk;2026-07-20 14:19;9744;VK-IRIS-12W-BL-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;90;90;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9744;VK-IRIS-12W-BL-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9744;VK-IRIS-12W-BL-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9745;VK-IRIS-12W-BL-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9745;VK-IRIS-12W-BL-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9745;VK-IRIS-12W-BL-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9745;VK-IRIS-12W-BL-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;3;3;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9745;VK-IRIS-12W-BL-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;23931.15"
"netsuite;vonderk;2026-07-20 14:19;9746;VK-KAI-24W-DIMT-BL-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;114;114;75581.01"
"netsuite;vonderk;2026-07-20 14:19;9746;VK-KAI-24W-DIMT-BL-3000K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;75581.01"
"netsuite;vonderk;2026-07-20 14:19;9746;VK-KAI-24W-DIMT-BL-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;75581.01"
"netsuite;vonderk;2026-07-20 14:19;9747;VK-KAI-36W-DIMT-BL-3000K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;148;148;132467.72"
"netsuite;vonderk;2026-07-20 14:19;9747;VK-KAI-36W-DIMT-BL-3000K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;132467.72"
"netsuite;vonderk;2026-07-20 14:19;8154;VK-KIT-EBMLED FALKO15;Almacén General Mentrau;MENTRAU;Buen estado PT;24;24;15832.31"
"netsuite;vonderk;2026-07-20 14:19;8156;VK-KIT-EBMLED TIEF-20;Almacén General Mentrau;MENTRAU;Buen estado PT;8;8;18268.05"
"netsuite;vonderk;2026-07-20 14:19;8158;VK-KIT-EBMLED VK LINEAS 2835 24;Almacén General Mentrau;MENTRAU;Buen estado PT;5;5;17050.18"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Good;2;2;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9750;VK-KLEIN M-3W- BL-2700K-20°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;5784.24541667"
"netsuite;vonderk;2026-07-20 14:19;9751;VK-KLEIN M-3W- BL-2700K-6°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Good;27;27;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;44;44;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;32;32;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;29;29;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;52;52;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9753;VK-KLEIN M-5W- BL-2700K-20°-220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;5;5;7859.22042328"
"netsuite;vonderk;2026-07-20 14:19;9754;VK-KLEIN M-5W- BL-2700K-6°-220V;Almacen Mentrau Exento;MENTRAU;Good;10;10;7859.22"
"netsuite;vonderk;2026-07-20 14:19;10547;VK-KLEIN PRO-2W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2947.70"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Good;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;39;39;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;40;40;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Uruguay;VONDERK URUGUAY;Buen estado PT;19;19;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;10548;VK-KLEIN PRO-2W-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;2846.92639732"
"netsuite;vonderk;2026-07-20 14:19;11194;VK-KLEIN PRO-5W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Good;1;1;4774.05"
"netsuite;vonderk;2026-07-20 14:19;11194;VK-KLEIN PRO-5W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;4774.05"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Good;2;2;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;26;26;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;14;14;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;11195;VK-KLEIN PRO-5W-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;3;3;4772.63590164"
"netsuite;vonderk;2026-07-20 14:19;6912;VK-KLEIN PRO-7W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;7380.29"
"netsuite;vonderk;2026-07-20 14:19;6912;VK-KLEIN PRO-7W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;7380.29"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6913;VK-KLEIN PRO-7W-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;7185.43"
"netsuite;vonderk;2026-07-20 14:19;6914;VK-KLEIN PRO-7W-BL-2700K-36°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;7173.25"
"netsuite;vonderk;2026-07-20 14:19;10568;VK-KLEIN PRO-7W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;12190.88"
"netsuite;vonderk;2026-07-20 14:19;10568;VK-KLEIN PRO-7W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;12190.88"
"netsuite;vonderk;2026-07-20 14:19;10568;VK-KLEIN PRO-7W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;30;30;12190.88"
"netsuite;vonderk;2026-07-20 14:19;10568;VK-KLEIN PRO-7W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;12190.88"
"netsuite;vonderk;2026-07-20 14:19;10569;VK-KLEIN PRO-7W-DIM-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;11996.02"
"netsuite;vonderk;2026-07-20 14:19;10569;VK-KLEIN PRO-7W-DIM-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;11996.02"
"netsuite;vonderk;2026-07-20 14:19;10569;VK-KLEIN PRO-7W-DIM-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;11996.02"
"netsuite;vonderk;2026-07-20 14:19;10569;VK-KLEIN PRO-7W-DIM-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;11996.02"
"netsuite;vonderk;2026-07-20 14:19;10569;VK-KLEIN PRO-7W-DIM-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;3;3;11996.02"
"netsuite;vonderk;2026-07-20 14:19;10570;VK-KLEIN PRO-7W-DIM-BL-2700K-36°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;22;22;11983.84"
"netsuite;vonderk;2026-07-20 14:19;10570;VK-KLEIN PRO-7W-DIM-BL-2700K-36°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;11983.84"
"netsuite;vonderk;2026-07-20 14:19;10570;VK-KLEIN PRO-7W-DIM-BL-2700K-36°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;11983.84"
"netsuite;vonderk;2026-07-20 14:19;6920;VK-KLEIN PRO-9W-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;9252.78166667"
"netsuite;vonderk;2026-07-20 14:19;6921;VK-KLEIN PRO-9W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;9353.24944444"
"netsuite;vonderk;2026-07-20 14:19;6921;VK-KLEIN PRO-9W-BL-2700K-24°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;9353.24944444"
"netsuite;vonderk;2026-07-20 14:19;6921;VK-KLEIN PRO-9W-BL-2700K-24°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;9353.24944444"
"netsuite;vonderk;2026-07-20 14:19;6923;VK-KLEIN PRO-9W-BL-2700K-60°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;9304.53"
"netsuite;vonderk;2026-07-20 14:19;6923;VK-KLEIN PRO-9W-BL-2700K-60°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;22;22;9304.53"
"netsuite;vonderk;2026-07-20 14:19;6925;VK-KLEIN PRO-9W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;13588.391"
"netsuite;vonderk;2026-07-20 14:19;6925;VK-KLEIN PRO-9W-DIM-BL-2700K-10°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;9;9;13588.391"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Good;1;1;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;60;60;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10630;VK-KLOP 1-1W-AL-2700K-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;9021.78555556"
"netsuite;vonderk;2026-07-20 14:19;10631;VK-KLOP 2-1W-AL-2700K-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;9619.125"
"netsuite;vonderk;2026-07-20 14:19;10631;VK-KLOP 2-1W-AL-2700K-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;9619.125"
"netsuite;vonderk;2026-07-20 14:19;10631;VK-KLOP 2-1W-AL-2700K-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;9619.125"
"netsuite;vonderk;2026-07-20 14:19;10631;VK-KLOP 2-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado Otros;1;1;9619.125"
"netsuite;vonderk;2026-07-20 14:19;10632;VK-KLOP 4-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;8813.4845"
"netsuite;vonderk;2026-07-20 14:19;10632;VK-KLOP 4-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;8813.4845"
"netsuite;vonderk;2026-07-20 14:19;10632;VK-KLOP 4-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;27;27;8813.4845"
"netsuite;vonderk;2026-07-20 14:19;10632;VK-KLOP 4-1W-AL-2700K-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;8813.4845"
"netsuite;vonderk;2026-07-20 14:19;10623;VK-KLOP-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;En reparación;6;6;7812.72416667"
"netsuite;vonderk;2026-07-20 14:19;10623;VK-KLOP-1W-AL-2700K-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;7812.72416667"
"netsuite;vonderk;2026-07-20 14:19;10623;VK-KLOP-1W-AL-2700K-24V;Producción Mentrau;MENTRAU;Buen estado PT;8;8;7812.72416667"
