source_system;client_id;snapshot_ts;item_internal_id;item_name;location;subsidiary;stock_status;quantity_on_hand;quantity_available;average_cost
netsuite;vonderk;2026-06-08 15:43;10039;VK-MR-RECEDIDO CURVA VERTICAL I-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;5699.63
netsuite;vonderk;2026-06-08 15:43;10039;VK-MR-RECEDIDO CURVA VERTICAL I-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;200;200;5699.63
netsuite;vonderk;2026-06-08 15:43;10039;VK-MR-RECEDIDO CURVA VERTICAL I-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;48;48;5699.63
netsuite;vonderk;2026-06-08 15:43;10039;VK-MR-RECEDIDO CURVA VERTICAL I-NG;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;5699.63
netsuite;vonderk;2026-06-08 15:43;10042;VK-MR-RECEDIDO CURVA VERTICAL T 1-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;200;200;7562.97
netsuite;vonderk;2026-06-08 15:43;10042;VK-MR-RECEDIDO CURVA VERTICAL T 1-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;295;295;7562.97
netsuite;vonderk;2026-06-08 15:43;10043;VK-MR-RECEDIDO UNION RECTA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;699;699;1059.55
netsuite;vonderk;2026-06-08 15:43;10043;VK-MR-RECEDIDO UNION RECTA-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;63;63;1059.55
netsuite;vonderk;2026-06-08 15:43;10043;VK-MR-RECEDIDO UNION RECTA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;800;800;1059.55
netsuite;vonderk;2026-06-08 15:43;10043;VK-MR-RECEDIDO UNION RECTA-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;45;45;1059.55
netsuite;vonderk;2026-06-08 15:43;10043;VK-MR-RECEDIDO UNION RECTA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;219;219;1059.55
netsuite;vonderk;2026-06-08 15:43;10044;VK-MR-RECEDIDO X-CURVA PLANA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;5967.56
netsuite;vonderk;2026-06-08 15:43;10044;VK-MR-RECEDIDO X-CURVA PLANA;Almacén General Mentrau;MENTRAU;Buen estado PT;182;182;5967.56
netsuite;vonderk;2026-06-08 15:43;10045;VK-MR-RECEDIDO X-CURVA VERTICAL I;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;5967.56
netsuite;vonderk;2026-06-08 15:43;10045;VK-MR-RECEDIDO X-CURVA VERTICAL I;Almacén General Mentrau;MENTRAU;Buen estado PT;191;191;5967.56
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Mentrau EX;MENTRAU EXENTO;Good;4;4;142510.6405
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;142510.6405
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;142510.6405
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;142510.6405
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Showroom Mentrau;MENTRAU;Buen estado Otros;3;3;142510.6405
netsuite;vonderk;2026-06-08 15:43;10046;VK-MR-SIART-20W-DIM-NG-2700-6000K-48V-TUYA;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;142510.6405
netsuite;vonderk;2026-06-08 15:43;10052;VK-MR-SPOT G-18W-NG-2800-6500K-48V-DALI;Almacén General Mentrau;MENTRAU;Buen estado PT;168;168;32870.31
netsuite;vonderk;2026-06-08 15:43;10052;VK-MR-SPOT G-18W-NG-2800-6500K-48V-DALI;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;32870.31
netsuite;vonderk;2026-06-08 15:43;10052;VK-MR-SPOT G-18W-NG-2800-6500K-48V-DALI;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;32870.31
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Mentrau EX;MENTRAU EXENTO;Good;18;18;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Good;1;1;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Mentrau EX;MENTRAU EXENTO;Dañado;4;4;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;63;63;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;36;36;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Showroom Mentrau;MENTRAU;Buen estado PT;8;8;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Mentrau EX;MENTRAU EXENTO;Buen estado PT;1;1;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;40;40;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;54972.43124
netsuite;vonderk;2026-06-08 15:43;10048;VK-MR-SPOT 10 55-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;54972.43124
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;99;99;18102.22187
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;6;6;18102.22187
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;18102.22187
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;21;21;18102.22187
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;20;20;18102.22187
netsuite;vonderk;2026-06-08 15:43;10047;VK-MR-SPOT 10 55-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;18102.22187
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;33971.44054
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;120;120;33971.44054
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;33971.44054
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;67;67;33971.44054
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;33971.44054
netsuite;vonderk;2026-06-08 15:43;10050;VK-MR-SPOT 10 55-20W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;33971.44054
netsuite;vonderk;2026-06-08 15:43;10049;VK-MR-SPOT 10 55-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;16;16;25575.27
netsuite;vonderk;2026-06-08 15:43;10049;VK-MR-SPOT 10 55-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;180;180;25575.27
netsuite;vonderk;2026-06-08 15:43;10049;VK-MR-SPOT 10 55-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;25575.27
netsuite;vonderk;2026-06-08 15:43;10049;VK-MR-SPOT 10 55-20W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;25575.27
netsuite;vonderk;2026-06-08 15:43;10054;VK-MR-SPOT-12W-BL-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;83;83;15893.2
netsuite;vonderk;2026-06-08 15:43;10054;VK-MR-SPOT-12W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;29;29;15893.2
netsuite;vonderk;2026-06-08 15:43;10054;VK-MR-SPOT-12W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;24;24;15893.2
netsuite;vonderk;2026-06-08 15:43;10056;VK-MR-SPOT-12W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;54;54;16485.53579
netsuite;vonderk;2026-06-08 15:43;10056;VK-MR-SPOT-12W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;114;114;16485.53579
netsuite;vonderk;2026-06-08 15:43;10056;VK-MR-SPOT-12W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;16485.53579
netsuite;vonderk;2026-06-08 15:43;10056;VK-MR-SPOT-12W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;16485.53579
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;131;131;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;29;29;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;68;68;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;170;170;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;67;67;21447.84349
netsuite;vonderk;2026-06-08 15:43;10055;VK-MR-SPOT-12W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;21447.84349
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Good;1;1;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Mentrau EX;MENTRAU EXENTO;Good;6;6;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;143;143;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;139;139;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;87;87;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;500;500;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;113;113;15258.88217
netsuite;vonderk;2026-06-08 15:43;10053;VK-MR-SPOT-12W-NG-3000K-48V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;15258.88217
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;14;14;28417.38084
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;120;120;28417.38084
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;108;108;28417.38084
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;96;96;28417.38084
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;7;7;28417.38084
netsuite;vonderk;2026-06-08 15:43;10058;VK-MR-SPOT-20W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;28417.38084
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;252;252;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;35;35;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;200;200;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;16455.19889
netsuite;vonderk;2026-06-08 15:43;10057;VK-MR-SPOT-20W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;37;37;16455.19889
netsuite;vonderk;2026-06-08 15:43;10059;VK-MR-SPOT-25W-NG-2700-6500K-48V-DALI;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;38752.62
netsuite;vonderk;2026-06-08 15:43;10059;VK-MR-SPOT-25W-NG-2700-6500K-48V-DALI;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;38752.62
netsuite;vonderk;2026-06-08 15:43;10059;VK-MR-SPOT-25W-NG-2700-6500K-48V-DALI;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;38752.62
netsuite;vonderk;2026-06-08 15:43;10059;VK-MR-SPOT-25W-NG-2700-6500K-48V-DALI;Almacén General Mentrau;MENTRAU;Buen estado PT;47;47;38752.62
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;96;96;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Producción Mentrau;MENTRAU;Buen estado PT;22;22;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;390;390;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;31;31;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;23;23;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado Otros;7;7;12805.04003
netsuite;vonderk;2026-06-08 15:43;10061;VK-MR-SPOT-7W-BL-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado Otros;2;2;12805.04003
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;186;186;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;232;232;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;26;26;16886.44424
netsuite;vonderk;2026-06-08 15:43;10063;VK-MR-SPOT-7W-DIM-BL-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;87;87;16886.44424
netsuite;vonderk;2026-06-08 15:43;10062;VK-MR-SPOT-7W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;26;26;13788.48604
netsuite;vonderk;2026-06-08 15:43;10062;VK-MR-SPOT-7W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;13788.48604
netsuite;vonderk;2026-06-08 15:43;10062;VK-MR-SPOT-7W-DIM-NG-2700-6500K-48V-TUYA;Almacen Mentrau Exento;MENTRAU;Buen estado PT;134;134;13788.48604
netsuite;vonderk;2026-06-08 15:43;10062;VK-MR-SPOT-7W-DIM-NG-2700-6500K-48V-TUYA;Almacén General Mentrau;MENTRAU;Buen estado Otros;2;2;13788.48604
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;492;492;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;25;25;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;140;140;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;22;22;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;9;9;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Almacén General Mentrau;MENTRAU;Buen estado PT;187;187;10565.57212
netsuite;vonderk;2026-06-08 15:43;10060;VK-MR-SPOT-7W-NG-3000K-48V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;10565.57212
netsuite;vonderk;2026-06-08 15:43;10065;VK-MR-SUPERFICIE CURVA PLANA-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;4834.94
netsuite;vonderk;2026-06-08 15:43;10065;VK-MR-SUPERFICIE CURVA PLANA-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;35;35;4834.94
netsuite;vonderk;2026-06-08 15:43;10065;VK-MR-SUPERFICIE CURVA PLANA-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;13;13;4834.94
netsuite;vonderk;2026-06-08 15:43;10065;VK-MR-SUPERFICIE CURVA PLANA-BL;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;4834.94
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;34;34;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;12;12;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;67;67;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;100;100;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;4800.36235
netsuite;vonderk;2026-06-08 15:43;10064;VK-MR-SUPERFICIE CURVA PLANA-NG;Showroom Mentrau;MENTRAU;Buen estado Otros;4;4;4800.36235
netsuite;vonderk;2026-06-08 15:43;10067;VK-MR-SUPERFICIE CURVA VERTICAL-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;44;44;4834.94
netsuite;vonderk;2026-06-08 15:43;10067;VK-MR-SUPERFICIE CURVA VERTICAL-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;4834.94
netsuite;vonderk;2026-06-08 15:43;10067;VK-MR-SUPERFICIE CURVA VERTICAL-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;50;50;4834.94
netsuite;vonderk;2026-06-08 15:43;10067;VK-MR-SUPERFICIE CURVA VERTICAL-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;4834.94
netsuite;vonderk;2026-06-08 15:43;10067;VK-MR-SUPERFICIE CURVA VERTICAL-BL;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;4834.94
netsuite;vonderk;2026-06-08 15:43;10066;VK-MR-SUPERFICIE CURVA VERTICAL-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;200;200;4834.94
netsuite;vonderk;2026-06-08 15:43;10066;VK-MR-SUPERFICIE CURVA VERTICAL-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;269;269;4834.94
netsuite;vonderk;2026-06-08 15:43;10066;VK-MR-SUPERFICIE CURVA VERTICAL-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;4834.94
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacén General Mentrau;MENTRAU;Dañado;27;27;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;192;192;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;83;83;516.6457738
netsuite;vonderk;2026-06-08 15:43;10069;VK-MR-SUPERFICIE EXTREMO-BL;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;516.6457738
netsuite;vonderk;2026-06-08 15:43;10068;VK-MR-SUPERFICIE EXTREMO-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;451.1407317
netsuite;vonderk;2026-06-08 15:43;10068;VK-MR-SUPERFICIE EXTREMO-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;35;35;451.1407317
netsuite;vonderk;2026-06-08 15:43;10068;VK-MR-SUPERFICIE EXTREMO-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;32;32;451.1407317
netsuite;vonderk;2026-06-08 15:43;10068;VK-MR-SUPERFICIE EXTREMO-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;379;379;451.1407317
netsuite;vonderk;2026-06-08 15:43;10068;VK-MR-SUPERFICIE EXTREMO-NG;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;451.1407317
netsuite;vonderk;2026-06-08 15:43;12015;VK-MR-SUPERFICIE R600;Almacén General Mentrau;MENTRAU;Buen estado PT;12.08;12.08;27372.06623
netsuite;vonderk;2026-06-08 15:43;12508;VK-MR-SUPERFICIE R600-CURVA 90-NG;Producción Mentrau;MENTRAU;Buen estado PT;2;2;9032.78
netsuite;vonderk;2026-06-08 15:43;12070;VK-MR-SUPERFICIE R600-CURVA 90-BL;Almacen Mentrau Exento;MENTRAU;Good;16;16;9032.781875
netsuite;vonderk;2026-06-08 15:43;12393;VK-MR-SUPERFICIE T-BL;Almacén General Mentrau;MENTRAU;Dañado;11;11;8050.12
netsuite;vonderk;2026-06-08 15:43;12393;VK-MR-SUPERFICIE T-BL;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;8050.12
netsuite;vonderk;2026-06-08 15:43;12393;VK-MR-SUPERFICIE T-BL;Almacén General Mentrau;MENTRAU;Buen estado PT;8;8;8050.12
