source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts
netsuite;vonderk;2026-06-08 15:42;305558;3807;FC A-00007-00047233;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,788,502.21 ;369,056.01 ;1419446.2;1,788,502.21 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305559;3943;FC A-00007-00047234;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;620,785.66 ;107,739.66 ;513046;0.00 ;620,785.66 ;
netsuite;vonderk;2026-06-08 15:42;305562;3826;FC A-00007-00047235;20/5/2026;4/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 45 DIAS;4,611,717.74 ;799,699.34 ;3812018.4;0.00 ;4,611,717.74 ;
netsuite;vonderk;2026-06-08 15:42;305564;3826;FC A-00007-00047236;20/5/2026;4/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 45 DIAS;52,576.92 ;9,124.92 ;43452;0.00 ;52,576.92 ;
netsuite;vonderk;2026-06-08 15:42;305565;3758;FC A-00007-00047237;20/5/2026;27/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;264,120.00 ;52,824.00 ;211296;264,120.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305566;3913;FC A-00007-00047238;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,718,956.01 ;298,331.21 ;1420624.8;1,718,956.01 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305567;3710;FC A-00007-00047239;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;523,621.45 ;90,876.45 ;432745;0.00 ;523,621.45 ;
netsuite;vonderk;2026-06-08 15:42;305568;3904;FC A-00007-00047240;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,826,326.33 ;316,965.73 ;1509360.6;0.00 ;1,826,326.33 ;
netsuite;vonderk;2026-06-08 15:42;305571;3641;FC A-00007-00047241;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;426,599.86 ;74,038.00 ;352561.86;426,599.86 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305572;5265;FC A-00007-00047242;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;95,888.34 ;17,291.34 ;78597;0.00 ;95,888.34 ;
netsuite;vonderk;2026-06-08 15:42;305573;3746;FC A-00007-00047243;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;145,819.80 ;30,089.80 ;115730;0.00 ;145,819.80 ;
netsuite;vonderk;2026-06-08 15:42;305575;4047;FC A-00007-00047244;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;685,218.16 ;118,922.16 ;566296;685,218.16 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305576;3931;FC A-00007-00047245;20/5/2026;19/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;1,705,657.14 ;296,023.14 ;1409634;0.00 ;1,705,657.14 ;
netsuite;vonderk;2026-06-08 15:42;305577;3937;FC A-00007-00047246;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;186,699.61 ;32,402.41 ;154297.2;186,699.61 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305582;13612;FC A-00007-00047247;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;380,151.75 ;65,976.75 ;314175;0.00 ;380,151.75 ;
netsuite;vonderk;2026-06-08 15:42;305586;3941;FC A-00007-00047248;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,647,753.80 ;285,973.80 ;1361780;0.00 ;1,647,753.80 ;
netsuite;vonderk;2026-06-08 15:42;305692;3944;FC A-00007-00047249;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;474,848.00 ;71,568.00 ;403280;0.00 ;474,848.00 ;
netsuite;vonderk;2026-06-08 15:42;305694;13609;FC A-00007-00047250;20/5/2026;19/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;2,076,867.58 ;428,559.98 ;1648307.6;2,076,867.58 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305695;3868;FC A-00007-00047251;20/5/2026;19/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;561,937.31 ;97,526.31 ;464411;0.00 ;561,937.31 ;
netsuite;vonderk;2026-06-08 15:42;305704;5265;FC A-00007-00047252;20/5/2026;19/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;216,270.86 ;38,999.66 ;177271.2;216,270.86 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305717;5265;NC A-00007-00001762;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(216,270.86);(38,999.66);-177271.2;216,270.86 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;305727;3671;FC A-00007-00047253;20/5/2026;19/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;9,815,461.65 ;1,872,521.32 ;7942940.33;0.00 ;9,815,461.65 ;
netsuite;vonderk;2026-06-08 15:42;306068;4466;MEX-9900000661;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;11;;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306069;4466;MEX-9900000662;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;11;;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306076;3759;NC A-00007-00001763;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(396,958.29);(68,893.59);-328064.7;396,958.29 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306080;3686;NC A-00007-00001764;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(60,618.60);(12,508.60);-48110;60,618.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306082;4081;NC A-00007-00001765;20/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(402,321.61);(69,824.41);-332497.2;402,321.61 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306527;13893;FC E-00009-00000057;20/5/2026;20/5/2026;may 2026;Factura de venta;Pagado por completo;2;1420;3;Contado;185,778.60 ;0.00 ;185778.6;185,778.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;306530;13343;FC E-00009-00000058;20/5/2026;20/5/2026;may 2026;Factura de venta;Pagado por completo;2;1420;3;Contado;185,778.60 ;0.00 ;185778.6;185,778.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303364;4088;MEX-9900021619;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303365;3764;MEX-9900021620;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;592,992.00 ;0.00 ;592992;592,992.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303366;3862;MEX-9900021621;19/5/2026;26/5/2026;may 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;83,098.40 ;0.00 ;83098.4;0.00 ;83,098.40 ;
netsuite;vonderk;2026-06-08 15:42;303368;3764;MEX-9900021622;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;212,432.00 ;0.00 ;212432;212,432.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303371;3878;MEX-9900021623;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303372;13716;MEX-9900021624;19/5/2026;26/5/2026;may 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;403,166.40 ;0.00 ;403166.4;244,022.77 ;159,143.63 ;
netsuite;vonderk;2026-06-08 15:42;303374;3874;MEX-9900021625;19/5/2026;26/5/2026;may 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;1,987,701.80 ;0.00 ;1987701.8;0.00 ;1,987,701.80 ;
netsuite;vonderk;2026-06-08 15:42;303375;3720;MEX-9900021626;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;13,234.40 ;0.00 ;13234.4;13,234.40 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303377;3778;MEX-9900021627;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;105,364.00 ;0.00 ;105364;105,364.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303378;3764;MEX-9900021628;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;323,760.00 ;0.00 ;323760;323,760.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303379;3640;MEX-9900021629;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;46,221.00 ;0.00 ;46221;46,221.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303381;3720;MEX-9900021630;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;70,574.00 ;0.00 ;70574;70,574.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303382;3778;MEX-9900021631;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;867,009.40 ;0.00 ;867009.4;867,009.40 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303383;3720;MEX-9900021632;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;1,059,604.00 ;0.00 ;1059604;1,059,604.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303386;4049;MEX-9900021633;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;1,105,029.80 ;0.00 ;1105029.8;1,105,029.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303387;4069;MEX-9900021634;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;449,146.00 ;0.00 ;449146;449,146.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303390;3720;MEX-9900021635;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;43,736.00 ;0.00 ;43736;43,736.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303391;3778;MEX-9900021636;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;383,456.80 ;0.00 ;383456.8;383,456.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303395;13943;MEX-9900021637;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;402,541.60 ;0.00 ;402541.6;402,541.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303527;3640;MEX-9900021638;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;52,483.20 ;0.00 ;52483.2;52,483.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303538;3720;MEX-9900021639;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;256,452.00 ;0.00 ;256452;256,452.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303540;3720;MEX-9900021640;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;85,171.60 ;0.00 ;85171.6;85,171.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303545;3806;MEX-9900021641;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;395,839.20 ;0.00 ;395839.2;395,839.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303546;3806;MEX-9900021642;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;124,335.20 ;0.00 ;124335.2;124,335.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303549;13935;MEX-9900021643;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;564,080.80 ;0.00 ;564080.8;564,080.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303552;3720;MEX-9900021644;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;145,464.80 ;0.00 ;145464.8;145,464.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303560;3767;FC A-00007-00047161;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;797,416.62 ;138,394.62 ;659022;797,416.62 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303562;3787;FC A-00007-00047162;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,957,318.34 ;346,356.74 ;1610961.6;1,957,318.34 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303564;3787;FC A-00007-00047163;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;218,733.54 ;38,705.94 ;180027.6;218,733.54 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303569;3878;FC A-00007-00047164;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;18,146,258.99 ;3,629,251.80 ;14517007.19;18,146,258.99 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303573;3767;FC A-00007-00047165;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;1,401,157.74 ;243,176.14 ;1157981.6;1,401,157.74 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303575;3707;FC A-00007-00047166;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,008,226.70 ;359,436.30 ;1648790.4;2,008,226.70 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303577;3746;FC A-00007-00047167;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;431,465.58 ;89,032.58 ;342433;0.00 ;431,465.58 ;
netsuite;vonderk;2026-06-08 15:42;303578;3787;FC A-00007-00047168;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;128,017.26 ;22,653.26 ;105364;128,017.26 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303581;3767;FC A-00007-00047169;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;127,490.44 ;22,126.44 ;105364;127,490.44 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303587;3767;FC A-00007-00047170;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;329,035.30 ;57,105.30 ;271930;329,035.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303589;3746;FC A-00007-00047171;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;496,324.08 ;102,416.08 ;393908;0.00 ;496,324.08 ;
netsuite;vonderk;2026-06-08 15:42;303594;3767;FC A-00007-00047172;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;240,548.00 ;41,748.00 ;198800;240,548.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303595;3793;FC A-00007-00047173;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,925,750.96 ;507,774.96 ;2417976;2,925,750.96 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303598;3844;FC A-00007-00047174;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;518,452.64 ;91,742.64 ;426710;518,452.64 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303601;3707;FC A-00007-00047175;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;288,698.16 ;51,671.76 ;237026.4;288,698.16 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303602;3840;FC A-00007-00047176;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;3,280,902.90 ;569,412.90 ;2711490;0.00 ;3,280,902.90 ;
netsuite;vonderk;2026-06-08 15:42;303604;13609;FC A-00007-00047177;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;926,805.60 ;191,245.60 ;735560;926,805.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303606;3792;FC A-00007-00047178;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,238,478.56 ;214,942.56 ;1023536;1,238,478.56 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303607;13716;FC A-00007-00047179;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;758,001.11 ;131,553.91 ;626447.2;758,001.11 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303609;4020;FC A-00007-00047180;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,926,630.68 ;507,927.64 ;2418703.04;2,926,630.68 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303611;3759;FC A-00007-00047181;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;224,826.47 ;39,019.47 ;185807;224,826.47 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303612;3767;FC A-00007-00047182;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;277,798.58 ;48,212.98 ;229585.6;277,798.58 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303613;3817;FC A-00007-00047183;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,058,892.30 ;183,774.70 ;875117.6;1,058,892.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303622;4075;FC A-00007-00047184;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;702,022.16 ;121,838.56 ;580183.6;702,022.16 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303624;3746;FC A-00007-00047185;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;5,651,635.50 ;1,166,210.50 ;4485425;0.00 ;5,651,635.50 ;
netsuite;vonderk;2026-06-08 15:42;303625;3746;FC A-00007-00047186;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;601,171.20 ;124,051.20 ;477120;0.00 ;601,171.20 ;
netsuite;vonderk;2026-06-08 15:42;303628;3723;FC A-00007-00047187;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;414,773.48 ;71,985.48 ;342788;414,773.48 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303629;3746;FC A-00007-00047188;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,352,706.77 ;279,129.97 ;1073576.8;0.00 ;1,352,706.77 ;
netsuite;vonderk;2026-06-08 15:42;303630;3852;FC A-00007-00047189;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;45,455.53 ;8,166.33 ;37289.2;45,455.53 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303632;4087;FC A-00007-00047190;19/5/2026;26/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;674,411.25 ;134,882.25 ;539529;674,411.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303633;3767;FC A-00007-00047191;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;363,433.66 ;63,075.26 ;300358.4;363,433.66 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303636;4088;FC A-00007-00047192;19/5/2026;19/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;Contado;804,197.99 ;165,945.62 ;638252.37;804,197.99 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303638;3768;FC A-00007-00047193;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;159,170.07 ;19,072.87 ;140097.2;159,170.07 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303640;3674;FC A-00007-00047194;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;567,176.40 ;117,036.40 ;450140;567,176.40 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303641;3640;FC A-00007-00047195;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;930,352.69 ;173,968.39 ;756384.3;930,352.69 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303643;3720;FC A-00007-00047196;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;75,792.50 ;15,158.50 ;60634;75,792.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303644;3866;FC A-00007-00047197;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;561,236.26 ;115,810.66 ;445425.6;0.00 ;561,236.26 ;
netsuite;vonderk;2026-06-08 15:42;303645;3781;FC A-00007-00047198;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;558,770.00 ;111,754.00 ;447016;558,770.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303746;3647;FC A-00007-00047199;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;382,494.75 ;76,498.95 ;305995.8;382,494.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303751;3759;FC A-00007-00047200;19/5/2026;18/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;2,346,803.47 ;407,296.47 ;1939507;2,346,803.47 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303752;3793;FC A-00007-00047201;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;44,673.20 ;7,753.20 ;36920;44,673.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303753;3941;FC A-00007-00047202;19/5/2026;18/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;2,063,730.02 ;358,168.02 ;1705562;0.00 ;2,063,730.02 ;
netsuite;vonderk;2026-06-08 15:42;303759;3923;FC A-00007-00047203;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;365,332.28 ;63,404.78 ;301927.5;365,332.28 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;303761;13738;FC A-00007-00047204;19/5/2026;18/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,135,541.20 ;197,077.40 ;938463.8;1,135,541.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;304362;3746;NC A-00007-00001761;19/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(729,099.13);(150,449.03);-578650.1;729,099.13 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301756;3801;MEX-9900021602;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;67,592.00 ;0.00 ;67592;67,592.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301762;3801;MEX-9900021603;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301767;3862;MEX-9900021604;18/5/2026;25/5/2026;may 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;293,088.00 ;0.00 ;293088;0.00 ;293,088.00 ;
netsuite;vonderk;2026-06-08 15:42;301772;3740;MEX-9900021605;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;502,026.80 ;0.00 ;502026.8;502,026.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301775;13712;MEX-9900021606;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;137,328.20 ;0.00 ;137328.2;137,328.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301781;3640;MEX-9900021607;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;412,595.20 ;0.00 ;412595.2;412,595.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301782;3778;MEX-9900021608;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;647,094.00 ;0.00 ;647094;647,094.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301784;3778;MEX-9900021609;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;375,164.00 ;0.00 ;375164;375,164.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301789;3640;MEX-9900021610;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;281,373.00 ;0.00 ;281373;281,373.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301793;3640;MEX-9900021611;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;51,191.00 ;0.00 ;51191;51,191.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301795;3740;MEX-9900021612;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;338,016.80 ;0.00 ;338016.8;338,016.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301797;3640;MEX-9900021613;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;99,400.00 ;0.00 ;99400;99,400.00 ;0.00 ;
