source_system;client_id;snapshot_ts;invoice_internal_id;document_number;customer_id;invoice_date;due_date;document_type;document_status;payment_terms;currency;exchange_rate;subsidiary_id;amount_total;amount_paid;open_balance
netsuite;vonderk;8/6/2026 15:40;314244;FC A-00007-00047552;3953;28/5/2026;27/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;346,740.01;0;346,740.01
netsuite;vonderk;8/6/2026 15:40;314262;FC A-00007-00047553;3813;28/5/2026;27/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;72,672.60;0;72,672.60
netsuite;vonderk;8/6/2026 15:40;314265;FC E-00009-00000060;13343;28/5/2026;27/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1430;3;7,913,906.00;0;7,913,906.00
netsuite;vonderk;8/6/2026 15:40;312050;MEX-9900021748;3720;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;3,597,079.20;711.6;3,596,367.60
netsuite;vonderk;8/6/2026 15:40;312058;MEX-9900021750;3862;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,235,434.20;0;1,235,434.20
netsuite;vonderk;8/6/2026 15:40;312114;MEX-9900021759;3862;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;149,292.00;0;149,292.00
netsuite;vonderk;8/6/2026 15:40;312117;MEX-9900021762;3702;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,440,839.40;1,440,551.40;288
netsuite;vonderk;8/6/2026 15:40;312118;MEX-9900021763;3720;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;106,606.50;0;106,606.50
netsuite;vonderk;8/6/2026 15:40;312120;MEX-9900021764;3720;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;84,584.50;0;84,584.50
netsuite;vonderk;8/6/2026 15:40;312126;MEX-9900021768;3720;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;298,526.80;0;298,526.80
netsuite;vonderk;8/6/2026 15:40;312131;MEX-9900021771;3811;27/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;257,400.00;0;257,400.00
netsuite;vonderk;8/6/2026 15:40;312133;FC A-00007-00047430;3816;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;708,384.82;0;708,384.82
netsuite;vonderk;8/6/2026 15:40;312138;FC A-00007-00047432;3814;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;363,812.88;0;363,812.88
netsuite;vonderk;8/6/2026 15:40;312143;FC A-00007-00047433;3882;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;283,128.99;0;283,128.99
netsuite;vonderk;8/6/2026 15:40;312149;FC A-00007-00047434;3826;27/5/2026;11/7/2026;Factura de venta;Abierta;PLAZO 45 DIAS;Peso Argentino;1;3;2,316,560.25;0;2,316,560.25
netsuite;vonderk;8/6/2026 15:40;312260;FC A-00007-00047436;3702;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;156,721.76;0;156,721.76
netsuite;vonderk;8/6/2026 15:40;312282;FC A-00007-00047438;3702;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;169,813.35;0;169,813.35
netsuite;vonderk;8/6/2026 15:40;312292;FC A-00007-00047440;3746;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;514,449.94;0;514,449.94
netsuite;vonderk;8/6/2026 15:40;312301;FC A-00007-00047443;3673;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,411,410.00;1,000,000.00;411,410.00
netsuite;vonderk;8/6/2026 15:40;312309;FC A-00007-00047445;3814;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,733,684.09;0;2,733,684.09
netsuite;vonderk;8/6/2026 15:40;312315;FC A-00007-00047446;3814;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,955,923.33;0;1,955,923.33
netsuite;vonderk;8/6/2026 15:40;312319;FC A-00007-00047447;3859;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,890,871.84;0;1,890,871.84
netsuite;vonderk;8/6/2026 15:40;312332;FC A-00007-00047451;3920;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;480,435.10;0;480,435.10
netsuite;vonderk;8/6/2026 15:40;312334;FC A-00007-00047452;3941;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;300,380.08;0;300,380.08
netsuite;vonderk;8/6/2026 15:40;312363;FC A-00007-00047457;3811;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;229,783.84;0;229,783.84
netsuite;vonderk;8/6/2026 15:40;312364;FC A-00007-00047458;3777;27/5/2026;26/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,233,184.81;0;1,233,184.81
netsuite;vonderk;8/6/2026 15:40;312488;FC A-00007-00047463;3671;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;846,954.11;0;846,954.11
netsuite;vonderk;8/6/2026 15:40;312495;FC A-00007-00047467;3882;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;27,961.64;0;27,961.64
netsuite;vonderk;8/6/2026 15:40;312497;FC A-00007-00047468;13910;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;160,987.11;0;160,987.11
netsuite;vonderk;8/6/2026 15:40;312501;FC A-00007-00047470;3944;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,567,651.80;0;1,567,651.80
netsuite;vonderk;8/6/2026 15:40;312535;FC A-00007-00047478;3955;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;254,700.16;0;254,700.16
netsuite;vonderk;8/6/2026 15:40;312537;FC A-00007-00047479;3814;27/5/2026;26/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;196,216.02;0;196,216.02
netsuite;vonderk;8/6/2026 15:40;310237;MEX-9900021722;13716;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,063,192.50;1,058,446.40;4,746.10
netsuite;vonderk;8/6/2026 15:40;310241;MEX-9900021726;3874;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;738,862.50;0;738,862.50
netsuite;vonderk;8/6/2026 15:40;310244;MEX-9900021727;13943;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;880,080.00;879,209.60;870.4
netsuite;vonderk;8/6/2026 15:40;310249;MEX-9900021731;4069;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;262,200.00;0;262,200.00
netsuite;vonderk;8/6/2026 15:40;310250;MEX-9900021732;3740;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;381,900.00;0;381,900.00
netsuite;vonderk;8/6/2026 15:40;310252;MEX-9900021734;3923;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;50,801.25;0;50,801.25
netsuite;vonderk;8/6/2026 15:40;310256;MEX-9900021735;3740;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;99,750.00;0;99,750.00
netsuite;vonderk;8/6/2026 15:40;310257;MEX-9900021736;3922;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;92,055.00;0;92,055.00
netsuite;vonderk;8/6/2026 15:40;310259;MEX-9900021737;3924;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;208,420.50;0;208,420.50
netsuite;vonderk;8/6/2026 15:40;310261;MEX-9900021738;3924;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;96,615.00;0;96,615.00
netsuite;vonderk;8/6/2026 15:40;310263;MEX-9900021739;3813;26/5/2026;2/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;653,362.50;0;653,362.50
netsuite;vonderk;8/6/2026 15:40;310370;FC A-00007-00047382;4466;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,173,037.79;0;2,173,037.79
netsuite;vonderk;8/6/2026 15:40;310372;FC A-00007-00047383;5264;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,220,652.73;0;1,220,652.73
netsuite;vonderk;8/6/2026 15:40;310460;FC A-00007-00047388;4466;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;140,698.80;0;140,698.80
netsuite;vonderk;8/6/2026 15:40;310466;FC A-00007-00047389;3729;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;528,071.54;0;528,071.54
netsuite;vonderk;8/6/2026 15:40;310470;FC A-00007-00047390;4466;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,293,187.50;0;1,293,187.50
netsuite;vonderk;8/6/2026 15:40;310471;FC A-00007-00047391;3729;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;218,685.78;0;218,685.78
netsuite;vonderk;8/6/2026 15:40;310476;FC A-00007-00047392;3931;26/5/2026;25/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;157,906.82;0;157,906.82
netsuite;vonderk;8/6/2026 15:40;310491;FC A-00007-00047393;13968;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;38,623.20;0;38,623.20
netsuite;vonderk;8/6/2026 15:40;310496;FC A-00007-00047394;13968;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;557,277.60;0;557,277.60
netsuite;vonderk;8/6/2026 15:40;310501;FC A-00007-00047395;13968;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;581,658.50;0;581,658.50
netsuite;vonderk;8/6/2026 15:40;310620;FC A-00007-00047400;3700;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;674,181.75;0;674,181.75
netsuite;vonderk;8/6/2026 15:40;310628;FC A-00007-00047403;3813;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,739,992.42;0;1,739,992.42
netsuite;vonderk;8/6/2026 15:40;310643;FC A-00007-00047407;3746;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;739,027.80;0;739,027.80
netsuite;vonderk;8/6/2026 15:40;310646;FC A-00007-00047409;3641;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;205,446.11;103,922.50;101,523.61
netsuite;vonderk;8/6/2026 15:40;310648;FC A-00007-00047411;13746;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;605,625.00;0;605,625.00
netsuite;vonderk;8/6/2026 15:40;310658;FC A-00007-00047417;3746;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;232,912.26;0;232,912.26
netsuite;vonderk;8/6/2026 15:40;310673;FC A-00007-00047424;3777;26/5/2026;25/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;814,811.58;804,566.10;10,245.48
netsuite;vonderk;8/6/2026 15:40;310676;FC A-00007-00047426;3931;26/5/2026;25/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,938,294.44;0;2,938,294.44
netsuite;vonderk;8/6/2026 15:40;310680;FC A-00007-00047428;3857;26/5/2026;25/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;730,170.00;0;730,170.00
netsuite;vonderk;8/6/2026 15:40;308492;MEX-9900021698;3898;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;446,688.00;0;446,688.00
netsuite;vonderk;8/6/2026 15:40;308506;MEX-9900021702;3737;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;2,747,356.80;2,493,694.33;253,662.47
netsuite;vonderk;8/6/2026 15:40;308507;MEX-9900021703;3737;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,044,951.00;0;1,044,951.00
netsuite;vonderk;8/6/2026 15:40;308511;MEX-9900021707;3737;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;577,395.00;0;577,395.00
netsuite;vonderk;8/6/2026 15:40;308516;MEX-9900021708;3923;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,010,853.67;0;1,010,853.67
netsuite;vonderk;8/6/2026 15:40;308630;MEX-9900021715;3898;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;401,568.00;0;401,568.00
netsuite;vonderk;8/6/2026 15:40;308631;MEX-9900021716;3924;22/5/2026;29/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,378,909.50;0;1,378,909.50
netsuite;vonderk;8/6/2026 15:40;308715;FC A-00007-00047339;3931;22/5/2026;21/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;795,042.60;0;795,042.60
netsuite;vonderk;8/6/2026 15:40;308719;FC A-00007-00047340;3931;22/5/2026;21/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;262,739.40;0;262,739.40
netsuite;vonderk;8/6/2026 15:40;308723;FC A-00007-00047341;3941;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,612,264.50;0;1,612,264.50
netsuite;vonderk;8/6/2026 15:40;308741;FC A-00007-00047350;3941;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;270,416.85;0;270,416.85
netsuite;vonderk;8/6/2026 15:40;308753;FC A-00007-00047359;3737;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;166,344.75;0;166,344.75
netsuite;vonderk;8/6/2026 15:40;308763;FC A-00007-00047368;3931;22/5/2026;21/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,436,706.82;0;1,436,706.82
netsuite;vonderk;8/6/2026 15:40;308764;FC A-00007-00047369;3932;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;322,111.68;0;322,111.68
netsuite;vonderk;8/6/2026 15:40;308765;FC A-00007-00047370;3932;22/5/2026;21/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,424,026.88;0;2,424,026.88
netsuite;vonderk;8/6/2026 15:40;308774;FC A-00007-00047373;3868;22/5/2026;21/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;939,515.15;0;939,515.15
netsuite;vonderk;8/6/2026 15:40;308787;FC A-00007-00047376;3941;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;5,758,957.62;0;5,758,957.62
netsuite;vonderk;8/6/2026 15:40;308791;FC A-00007-00047377;3941;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,095,538.00;0;1,095,538.00
netsuite;vonderk;8/6/2026 15:40;308893;FC A-00007-00047378;3878;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,019,888.28;0;1,019,888.28
netsuite;vonderk;8/6/2026 15:40;308896;FC A-00007-00047379;3878;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;371,958.01;0;371,958.01
netsuite;vonderk;8/6/2026 15:40;308897;FC A-00007-00047380;3878;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;360,431.26;0;360,431.26
netsuite;vonderk;8/6/2026 15:40;308898;FC A-00007-00047381;3878;22/5/2026;21/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;992,146.50;0;992,146.50
netsuite;vonderk;8/6/2026 15:40;306876;MEX-9900021666;3695;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;572,700.20;442,086.70;130,613.50
netsuite;vonderk;8/6/2026 15:40;306897;MEX-9900021670;3873;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;536,816.80;0;536,816.80
netsuite;vonderk;8/6/2026 15:40;307019;MEX-9900021679;3924;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;340,800.00;1,846.01;338,953.99
netsuite;vonderk;8/6/2026 15:40;307024;MEX-9900021682;3923;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;401,339.92;0;401,339.92
netsuite;vonderk;8/6/2026 15:40;307025;MEX-9900021683;4069;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;664,190.80;14,728.31;649,462.49
netsuite;vonderk;8/6/2026 15:40;307028;MEX-9900021684;3811;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;393,212.20;966.1;392,246.10
netsuite;vonderk;8/6/2026 15:40;307029;MEX-9900021685;3813;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;271,844.80;0;271,844.80
netsuite;vonderk;8/6/2026 15:40;307030;MEX-9900021686;3924;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;294,351.80;0;294,351.80
netsuite;vonderk;8/6/2026 15:40;307035;FC A-00007-00047255;3746;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;68,043.28;0;68,043.28
netsuite;vonderk;8/6/2026 15:40;307039;FC A-00007-00047257;13618;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;712,151.30;0;712,151.30
netsuite;vonderk;8/6/2026 15:40;307040;FC A-00007-00047258;3877;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;293,124.92;0;293,124.92
netsuite;vonderk;8/6/2026 15:40;307041;FC A-00007-00047259;3811;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;22,594.33;0;22,594.33
netsuite;vonderk;8/6/2026 15:40;307051;FC A-00007-00047265;3811;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;116,734.51;0;116,734.51
netsuite;vonderk;8/6/2026 15:40;307072;FC A-00007-00047278;3850;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;300,775.08;0;300,775.08
netsuite;vonderk;8/6/2026 15:40;307075;FC A-00007-00047280;3868;21/5/2026;20/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;282,643.90;0;282,643.90
netsuite;vonderk;8/6/2026 15:40;307095;FC A-00007-00047288;3880;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;220,899.11;0;220,899.11
netsuite;vonderk;8/6/2026 15:40;307100;FC A-00007-00047292;3813;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,230,729.48;0;1,230,729.48
netsuite;vonderk;8/6/2026 15:40;307102;FC A-00007-00047294;3813;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;426,972.70;0;426,972.70
netsuite;vonderk;8/6/2026 15:40;307104;FC A-00007-00047295;13968;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;28,865.76;0;28,865.76
netsuite;vonderk;8/6/2026 15:40;307108;FC A-00007-00047297;13746;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;573,325.00;0;573,325.00
netsuite;vonderk;8/6/2026 15:40;307110;FC A-00007-00047299;5265;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;127,851.12;0;127,851.12
netsuite;vonderk;8/6/2026 15:40;307114;FC A-00007-00047303;3868;21/5/2026;20/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,876,669.58;0;1,876,669.58
netsuite;vonderk;8/6/2026 15:40;307115;FC A-00007-00047304;3868;21/5/2026;20/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;341,664.07;0;341,664.07
netsuite;vonderk;8/6/2026 15:40;307163;FC A-00007-00047310;3873;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;3;369,052.18;0;369,052.18
netsuite;vonderk;8/6/2026 15:40;307164;FC A-00007-00047311;3873;21/5/2026;28/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;3;268,812.39;0;268,812.39
netsuite;vonderk;8/6/2026 15:40;307284;FC A-00007-00047312;3746;21/5/2026;20/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,568,681.10;0;1,568,681.10
netsuite;vonderk;8/6/2026 15:40;305290;MEX-9900021651;3996;20/5/2026;27/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;898,008.00;885,360.00;12,648.00
netsuite;vonderk;8/6/2026 15:40;305318;FC A-00007-00047207;3702;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;54,239.02;0;54,239.02
netsuite;vonderk;8/6/2026 15:40;305343;FC A-00007-00047208;3862;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;306,720.00;0;306,720.00
netsuite;vonderk;8/6/2026 15:40;305487;FC A-00007-00047216;3702;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;748,207.66;0;748,207.66
netsuite;vonderk;8/6/2026 15:40;305488;FC A-00007-00047217;3702;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;412,342.01;0;412,342.01
netsuite;vonderk;8/6/2026 15:40;305526;FC A-00007-00047226;3746;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,724,788.80;0;1,724,788.80
netsuite;vonderk;8/6/2026 15:40;305531;FC A-00007-00047227;3671;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,044,248.69;0;1,044,248.69
netsuite;vonderk;8/6/2026 15:40;305537;FC A-00007-00047228;3702;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;608,458.01;0;608,458.01
netsuite;vonderk;8/6/2026 15:40;305559;FC A-00007-00047234;3943;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;620,785.66;0;620,785.66
netsuite;vonderk;8/6/2026 15:40;305562;FC A-00007-00047235;3826;20/5/2026;4/7/2026;Factura de venta;Abierta;PLAZO 45 DIAS;Peso Argentino;1;3;4,611,717.74;0;4,611,717.74
netsuite;vonderk;8/6/2026 15:40;305564;FC A-00007-00047236;3826;20/5/2026;4/7/2026;Factura de venta;Abierta;PLAZO 45 DIAS;Peso Argentino;1;3;52,576.92;0;52,576.92
netsuite;vonderk;8/6/2026 15:40;305567;FC A-00007-00047239;3710;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;523,621.45;0;523,621.45
netsuite;vonderk;8/6/2026 15:40;305568;FC A-00007-00047240;3904;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,826,326.33;0;1,826,326.33
netsuite;vonderk;8/6/2026 15:40;305572;FC A-00007-00047242;5265;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;95,888.34;0;95,888.34
netsuite;vonderk;8/6/2026 15:40;305573;FC A-00007-00047243;3746;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;145,819.80;0;145,819.80
netsuite;vonderk;8/6/2026 15:40;305576;FC A-00007-00047245;3931;20/5/2026;19/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,705,657.14;0;1,705,657.14
netsuite;vonderk;8/6/2026 15:40;305582;FC A-00007-00047247;13612;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;380,151.75;0;380,151.75
netsuite;vonderk;8/6/2026 15:40;305586;FC A-00007-00047248;3941;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,647,753.80;0;1,647,753.80
netsuite;vonderk;8/6/2026 15:40;305692;FC A-00007-00047249;3944;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;474,848.00;0;474,848.00
netsuite;vonderk;8/6/2026 15:40;305695;FC A-00007-00047251;3868;20/5/2026;19/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;561,937.31;0;561,937.31
netsuite;vonderk;8/6/2026 15:40;305727;FC A-00007-00047253;3671;20/5/2026;19/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;9,815,461.65;0;9,815,461.65
netsuite;vonderk;8/6/2026 15:40;303366;MEX-9900021621;3862;19/5/2026;26/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;83,098.40;0;83,098.40
netsuite;vonderk;8/6/2026 15:40;303372;MEX-9900021624;13716;19/5/2026;26/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;403,166.40;244,022.77;159,143.63
